timestamp,timestamp,open,high,low,close,volume
2025-05-03 17:00:00+00:00,1746291600000,96161.0,96161.0,95812.2,96144.0,3003.9063
2025-05-03 18:00:00+00:00,1746295200000,96144.0,96230.0,96049.0,96103.5,1623.5534
2025-05-03 19:00:00+00:00,1746298800000,96103.5,96313.1,96074.8,96311.1,1203.5618
2025-05-03 20:00:00+00:00,1746302400000,96311.1,96340.1,96249.0,96299.5,634.8872
2025-05-03 21:00:00+00:00,1746306000000,96299.5,96394.9,96199.0,96211.2,929.0896
2025-05-03 22:00:00+00:00,1746309600000,96211.2,96299.9,96130.3,96130.3,1453.3271
2025-05-03 23:00:00+00:00,1746313200000,96130.3,96134.0,95699.0,95802.4,3799.5056
2025-05-04 00:00:00+00:00,1746316800000,95802.4,96008.7,95718.5,95820.0,2193.8147
2025-05-04 01:00:00+00:00,1746320400000,95820.0,96142.9,95535.8,96032.1,4196.3856
2025-05-04 02:00:00+00:00,1746324000000,96032.1,96266.7,95751.7,95835.3,2815.7894
2025-05-04 03:00:00+00:00,1746327600000,95835.3,95848.8,95609.1,95681.0,2173.0852
2025-05-04 04:00:00+00:00,1746331200000,95681.0,95900.0,95680.0,95681.1,1394.4362
2025-05-04 05:00:00+00:00,1746334800000,95681.1,96099.0,95638.7,96013.6,1932.5038
2025-05-04 06:00:00+00:00,1746338400000,96013.6,96110.7,95833.2,95859.8,1924.0578
2025-05-04 07:00:00+00:00,1746342000000,95859.8,96039.5,95759.2,95834.9,1850.7848
2025-05-04 08:00:00+00:00,1746345600000,95834.9,95882.7,95367.8,95597.9,4002.7494
2025-05-04 09:00:00+00:00,1746349200000,95597.9,95636.0,95401.0,95441.1,2749.6684
2025-05-04 10:00:00+00:00,1746352800000,95441.1,95480.0,95247.0,95374.2,3248.0178
2025-05-04 11:00:00+00:00,1746356400000,95374.2,95509.0,95321.0,95377.1,1525.7705
2025-05-04 12:00:00+00:00,1746360000000,95377.1,95552.5,95369.5,95429.0,1533.0495
2025-05-04 13:00:00+00:00,1746363600000,95429.0,95549.9,95171.4,95331.2,3929.5823
2025-05-04 14:00:00+00:00,1746367200000,95331.2,95599.9,95278.6,95565.3,2207.8116
2025-05-04 15:00:00+00:00,1746370800000,95565.3,95641.9,95385.3,95422.2,2190.2609
2025-05-04 16:00:00+00:00,1746374400000,95422.2,95519.9,95251.0,95300.8,1839.4652
2025-05-04 17:00:00+00:00,1746378000000,95300.8,95441.9,95211.0,95366.6,1366.2282
2025-05-04 18:00:00+00:00,1746381600000,95366.6,95449.6,95320.3,95332.6,1043.3042
2025-05-04 19:00:00+00:00,1746385200000,95332.6,95591.0,95299.3,95534.7,1158.5007
2025-05-04 20:00:00+00:00,1746388800000,95534.7,95678.0,95522.0,95675.0,1580.0351
2025-05-04 21:00:00+00:00,1746392400000,95675.0,95701.0,95570.6,95623.6,1077.0189
2025-05-04 22:00:00+00:00,1746396000000,95623.6,95640.5,94678.1,94960.7,8695.3119
2025-05-04 23:00:00+00:00,1746399600000,94960.7,94980.6,94123.0,94232.8,10237.3676
2025-05-05 00:00:00+00:00,1746403200000,94232.8,94750.0,94160.8,94663.4,4764.987
2025-05-05 01:00:00+00:00,1746406800000,94663.4,94699.9,93665.8,93881.0,9338.8312
2025-05-05 02:00:00+00:00,1746410400000,93881.0,94351.0,93456.3,94193.8,7540.1146
2025-05-05 03:00:00+00:00,1746414000000,94193.8,94257.9,93980.8,94002.2,2116.3254
2025-05-05 04:00:00+00:00,1746417600000,94002.2,94408.9,93979.0,94370.8,2709.8524
2025-05-05 05:00:00+00:00,1746421200000,94370.8,94719.9,94194.0,94695.3,3474.0342
2025-05-05 06:00:00+00:00,1746424800000,94695.3,94749.8,94529.2,94723.3,2997.8264
2025-05-05 07:00:00+00:00,1746428400000,94723.3,94780.3,94473.9,94690.0,3229.1132
2025-05-05 08:00:00+00:00,1746432000000,94690.0,94727.8,94441.7,94508.0,2235.6854
2025-05-05 09:00:00+00:00,1746435600000,94508.0,94603.0,94421.7,94503.7,1295.1098
2025-05-05 10:00:00+00:00,1746439200000,94503.7,94506.2,93996.5,94077.3,5055.3069
2025-05-05 11:00:00+00:00,1746442800000,94077.3,94229.2,93841.4,93985.0,4824.5931
2025-05-05 12:00:00+00:00,1746446400000,93985.0,94293.0,93850.3,94280.4,3475.307
2025-05-05 13:00:00+00:00,1746450000000,94280.4,94355.6,93600.1,94193.3,9017.9381
2025-05-05 14:00:00+00:00,1746453600000,94193.3,94491.0,93675.6,93841.6,9630.5653
2025-05-05 15:00:00+00:00,1746457200000,93841.6,93926.6,93558.6,93726.1,4440.5893
2025-05-05 16:00:00+00:00,1746460800000,93726.1,94223.1,93706.3,94162.8,3390.182
2025-05-05 17:00:00+00:00,1746464400000,94162.8,94593.0,94021.2,94458.8,3531.076
2025-05-05 18:00:00+00:00,1746468000000,94458.8,94858.0,94400.5,94675.5,4880.8613
2025-05-05 19:00:00+00:00,1746471600000,94675.5,94853.0,94230.0,94298.9,3077.6769
2025-05-05 20:00:00+00:00,1746475200000,94298.9,94315.6,93824.2,94199.3,3539.7905
2025-05-05 21:00:00+00:00,1746478800000,94199.3,94799.2,94187.2,94672.5,4259.06
2025-05-05 22:00:00+00:00,1746482400000,94672.5,95165.0,94670.1,95002.0,5305.2358
2025-05-05 23:00:00+00:00,1746486000000,95002.0,95090.7,94681.5,94691.0,1971.0844
2025-05-06 00:00:00+00:00,1746489600000,94691.0,94741.9,94383.1,94559.5,2305.1618
2025-05-06 01:00:00+00:00,1746493200000,94559.5,94894.2,94252.3,94255.7,3751.3466
2025-05-06 02:00:00+00:00,1746496800000,94255.7,94356.3,93975.9,94292.3,3520.5637
2025-05-06 03:00:00+00:00,1746500400000,94292.3,94461.0,94182.1,94405.0,1617.8388
2025-05-06 04:00:00+00:00,1746504000000,94405.0,94550.0,94299.4,94541.5,1685.0904
2025-05-06 05:00:00+00:00,1746507600000,94541.5,94573.2,94266.0,94299.7,1692.8112
2025-05-06 06:00:00+00:00,1746511200000,94299.7,94465.0,94299.2,94463.8,1324.8432
2025-05-06 07:00:00+00:00,1746514800000,94463.8,94597.2,94317.0,94350.0,1275.232
2025-05-06 08:00:00+00:00,1746518400000,94350.0,94355.5,93948.9,94339.6,4143.6063
2025-05-06 09:00:00+00:00,1746522000000,94339.6,94342.7,94081.7,94171.7,2125.1294
2025-05-06 10:00:00+00:00,1746525600000,94171.7,94295.5,93811.0,93882.7,4186.0138
2025-05-06 11:00:00+00:00,1746529200000,93882.7,94010.4,93669.7,93770.0,4911.0309
2025-05-06 12:00:00+00:00,1746532800000,93770.0,93996.0,93721.1,93898.3,2900.1092
2025-05-06 13:00:00+00:00,1746536400000,93898.3,93980.0,93340.0,93571.4,8301.3281
2025-05-06 14:00:00+00:00,1746540000000,93571.4,94637.8,93566.3,94103.0,11729.2714
2025-05-06 15:00:00+00:00,1746543600000,94103.0,94684.0,94034.0,94506.5,6268.4947
2025-05-06 16:00:00+00:00,1746547200000,94506.5,94765.9,94162.8,94191.6,5761.4568
2025-05-06 17:00:00+00:00,1746550800000,94191.6,94800.0,94179.3,94477.0,3882.8598
2025-05-06 18:00:00+00:00,1746554400000,94477.0,95042.4,94448.7,95026.6,3558.2848
2025-05-06 19:00:00+00:00,1746558000000,95026.6,95110.0,94863.4,94909.8,3585.9611
2025-05-06 20:00:00+00:00,1746561600000,94909.8,94978.4,94572.9,94624.4,2383.3848
2025-05-06 21:00:00+00:00,1746565200000,94624.4,94751.1,94400.1,94638.1,2706.5518
2025-05-06 22:00:00+00:00,1746568800000,94638.1,96249.9,94623.7,96205.2,15655.6041
2025-05-06 23:00:00+00:00,1746572400000,96205.2,96880.5,96053.4,96791.7,10737.5823
2025-05-07 00:00:00+00:00,1746576000000,96791.7,97471.8,96715.1,97377.1,10026.7123
2025-05-07 01:00:00+00:00,1746579600000,97377.1,97700.0,97150.0,97209.8,7108.7639
2025-05-07 02:00:00+00:00,1746583200000,97209.8,97237.1,96439.4,96583.3,6370.2049
2025-05-07 03:00:00+00:00,1746586800000,96583.3,96624.0,96156.0,96454.6,6329.0017
2025-05-07 04:00:00+00:00,1746590400000,96454.6,96656.8,96372.3,96528.6,3737.5819
2025-05-07 05:00:00+00:00,1746594000000,96528.6,96528.6,96267.0,96339.0,2240.9367
2025-05-07 06:00:00+00:00,1746597600000,96339.0,96614.6,96317.1,96510.8,3252.6153
2025-05-07 07:00:00+00:00,1746601200000,96510.8,96959.0,96504.8,96939.9,3640.3085
2025-05-07 08:00:00+00:00,1746604800000,96939.9,97033.7,96804.5,96971.2,2634.3031
2025-05-07 09:00:00+00:00,1746608400000,96971.2,97005.7,96815.1,96932.5,1711.0664
2025-05-07 10:00:00+00:00,1746612000000,96932.5,97078.0,96782.0,96978.9,2968.7734
2025-05-07 11:00:00+00:00,1746615600000,96978.9,97025.9,96846.1,96994.9,2272.2283
2025-05-07 12:00:00+00:00,1746619200000,96994.9,97151.0,96814.0,96919.9,3015.3232
2025-05-07 13:00:00+00:00,1746622800000,96919.9,97285.0,96660.0,96967.4,6897.9483
2025-05-07 14:00:00+00:00,1746626400000,96967.4,97447.8,96749.0,96894.2,9143.8917
2025-05-07 15:00:00+00:00,1746630000000,96894.2,97113.5,96715.7,96883.4,4918.7895
2025-05-07 16:00:00+00:00,1746633600000,96883.4,96916.8,96469.1,96807.8,5946.6455
2025-05-07 17:00:00+00:00,1746637200000,96807.8,96846.6,96145.7,96278.4,5164.4367
2025-05-07 18:00:00+00:00,1746640800000,96278.4,96826.1,95836.9,96544.6,17264.6281
2025-05-07 19:00:00+00:00,1746644400000,96544.6,96576.6,95730.2,96124.3,8127.4021
2025-05-07 20:00:00+00:00,1746648000000,96124.3,96724.9,96031.3,96724.8,2370.5352
2025-05-07 21:00:00+00:00,1746651600000,96724.8,97290.7,96603.7,97075.2,5573.3019
2025-05-07 22:00:00+00:00,1746655200000,97075.2,97252.6,96974.8,97212.9,2356.452
2025-05-07 23:00:00+00:00,1746658800000,97212.9,97359.3,96917.7,96987.6,2744.4465
2025-05-08 00:00:00+00:00,1746662400000,96987.6,97765.0,96831.1,97723.7,4143.0885
2025-05-08 01:00:00+00:00,1746666000000,97723.7,98335.0,97549.0,97768.1,11504.0324
2025-05-08 02:00:00+00:00,1746669600000,97768.1,98812.5,97768.1,98625.0,11964.7525
2025-05-08 03:00:00+00:00,1746673200000,98625.0,99188.0,98481.0,99098.5,9086.2544
2025-05-08 04:00:00+00:00,1746676800000,99098.5,99375.3,98888.0,98904.3,9149.6773
2025-05-08 05:00:00+00:00,1746680400000,98904.3,99075.0,98688.5,98700.4,4317.1733
2025-05-08 06:00:00+00:00,1746684000000,98700.4,98986.6,98680.0,98983.8,2171.136
2025-05-08 07:00:00+00:00,1746687600000,98983.8,99324.0,98983.4,99210.0,5775.8855
2025-05-08 08:00:00+00:00,1746691200000,99210.0,99765.3,99167.0,99612.9,9539.1108
2025-05-08 09:00:00+00:00,1746694800000,99612.9,99760.9,99495.7,99741.0,3377.8537
2025-05-08 10:00:00+00:00,1746698400000,99741.0,99849.0,99632.6,99736.0,3858.5173
2025-05-08 11:00:00+00:00,1746702000000,99736.0,99736.0,99369.2,99370.4,4314.2686
2025-05-08 12:00:00+00:00,1746705600000,99370.4,99517.2,99215.6,99248.9,4290.4564
2025-05-08 13:00:00+00:00,1746709200000,99248.9,99582.5,99051.0,99254.9,6053.1713
2025-05-08 14:00:00+00:00,1746712800000,99254.9,99777.0,99111.2,99320.0,9019.9153
2025-05-08 15:00:00+00:00,1746716400000,99320.0,101494.3,99265.0,100726.5,28242.5451
2025-05-08 16:00:00+00:00,1746720000000,100726.5,101318.1,100549.2,101234.8,10719.5761
2025-05-08 17:00:00+00:00,1746723600000,101234.8,101675.8,100756.0,100975.6,9282.4531
2025-05-08 18:00:00+00:00,1746727200000,100975.6,101437.7,100931.1,101318.9,3752.4668
2025-05-08 19:00:00+00:00,1746730800000,101318.9,101318.9,100913.2,101241.3,5366.8564
2025-05-08 20:00:00+00:00,1746734400000,101241.3,102837.4,101232.6,102586.1,13925.4353
2025-05-08 21:00:00+00:00,1746738000000,102586.1,104271.8,102078.9,102801.0,17645.4681
2025-05-08 22:00:00+00:00,1746741600000,102801.0,103200.0,102375.3,102990.6,5394.5926
2025-05-08 23:00:00+00:00,1746745200000,102990.6,103268.8,102745.1,103226.9,4334.8068
2025-05-09 00:00:00+00:00,1746748800000,103226.9,103229.1,102526.1,102800.6,3485.3308
2025-05-09 01:00:00+00:00,1746752400000,102800.6,103101.2,102523.9,103071.1,2779.844
2025-05-09 02:00:00+00:00,1746756000000,103071.1,103071.1,102500.0,102552.0,2058.5907
2025-05-09 03:00:00+00:00,1746759600000,102552.0,102769.2,102331.2,102422.6,3170.9975
2025-05-09 04:00:00+00:00,1746763200000,102422.6,102832.4,102350.5,102802.1,2541.8253
2025-05-09 05:00:00+00:00,1746766800000,102802.1,102938.0,102570.0,102938.0,2939.0518
2025-05-09 06:00:00+00:00,1746770400000,102938.0,103226.8,102885.0,103179.9,3565.2565
2025-05-09 07:00:00+00:00,1746774000000,103179.9,104347.0,103089.9,103613.9,10974.1615
2025-05-09 08:00:00+00:00,1746777600000,103613.9,103916.5,102622.8,102945.2,12183.2936
2025-05-09 09:00:00+00:00,1746781200000,102945.2,103258.9,102375.4,102876.8,6885.9148
2025-05-09 10:00:00+00:00,1746784800000,102876.8,103427.5,102754.8,103314.9,3351.1123
2025-05-09 11:00:00+00:00,1746788400000,103314.9,103452.0,102631.7,102914.0,5659.9205
2025-05-09 12:00:00+00:00,1746792000000,102914.0,103120.0,102763.4,102859.9,2011.3619
2025-05-09 13:00:00+00:00,1746795600000,102859.9,103747.4,102775.9,103586.8,6383.2994
2025-05-09 14:00:00+00:00,1746799200000,103586.8,103700.0,102371.3,103112.0,11567.6072
2025-05-09 15:00:00+00:00,1746802800000,103112.0,103269.1,102643.7,102850.0,2998.5372
2025-05-09 16:00:00+00:00,1746806400000,102850.0,102892.1,102271.4,102445.6,3362.7857
2025-05-09 17:00:00+00:00,1746810000000,102445.6,103199.6,102309.9,103164.8,4546.6407
2025-05-09 18:00:00+00:00,1746813600000,103164.8,103337.2,102901.5,103141.6,2095.7115
2025-05-09 19:00:00+00:00,1746817200000,103141.6,103247.4,102844.0,103140.0,1480.7005
2025-05-09 20:00:00+00:00,1746820800000,103140.0,103363.5,103092.4,103142.1,1661.8977
2025-05-09 21:00:00+00:00,1746824400000,103142.1,103176.2,102737.4,102941.7,2871.2826
2025-05-09 22:00:00+00:00,1746828000000,102941.7,103037.4,102709.9,102745.5,894.3381
2025-05-09 23:00:00+00:00,1746831600000,102745.5,102950.4,102705.9,102942.1,736.389
2025-05-10 00:00:00+00:00,1746835200000,102942.1,103082.8,102782.9,102819.9,1152.3523
2025-05-10 01:00:00+00:00,1746838800000,102819.9,103074.1,102818.6,102931.6,764.5397
2025-05-10 02:00:00+00:00,1746842400000,102931.6,103231.2,102904.1,103103.0,1007.6201
2025-05-10 03:00:00+00:00,1746846000000,103103.0,103185.4,102937.0,103178.2,736.6999
2025-05-10 04:00:00+00:00,1746849600000,103178.2,103180.0,103005.6,103122.7,761.7892
2025-05-10 05:00:00+00:00,1746853200000,103122.7,103321.1,103056.2,103317.8,2012.1937
2025-05-10 06:00:00+00:00,1746856800000,103317.8,103900.0,103317.8,103894.8,5563.9355
2025-05-10 07:00:00+00:00,1746860400000,103894.8,104073.0,103584.8,103720.8,4751.3826
2025-05-10 08:00:00+00:00,1746864000000,103720.8,104053.6,103412.2,103588.3,4925.0726
2025-05-10 09:00:00+00:00,1746867600000,103588.3,103870.0,103320.0,103724.2,3534.4343
2025-05-10 10:00:00+00:00,1746871200000,103724.2,103847.2,103539.0,103541.0,1942.8892
2025-05-10 11:00:00+00:00,1746874800000,103541.0,103608.4,103337.3,103375.1,2426.3527
2025-05-10 12:00:00+00:00,1746878400000,103375.1,103779.9,103375.0,103644.3,1981.6948
2025-05-10 13:00:00+00:00,1746882000000,103644.3,103750.0,103486.7,103585.7,1480.2473
2025-05-10 14:00:00+00:00,1746885600000,103585.7,103629.9,103370.0,103477.7,1450.9175
2025-05-10 15:00:00+00:00,1746889200000,103477.7,103488.6,103050.0,103100.3,3324.1515
2025-05-10 16:00:00+00:00,1746892800000,103100.3,103485.8,103098.0,103396.9,2682.7145
2025-05-10 17:00:00+00:00,1746896400000,103396.9,103583.6,103126.2,103134.7,3938.3379
2025-05-10 18:00:00+00:00,1746900000000,103134.7,103294.5,102950.0,103203.3,2016.3543
2025-05-10 19:00:00+00:00,1746903600000,103203.3,103262.1,103045.1,103148.0,728.9649
